Seriation_Number	Assemblage	1-8772565-4	3-9738923-2	1-2176130-4	1-0-3400917	1890867-4-3422396	1-3649699-762503	1-0-4	1890867-7754903-7907793	1-3426791-4	1-0-987376	4-2-0	4-1-4	3631004-9738923-2	9999348-0-2	511657-4-2	1890867-4-2	5599119-0-2	2-2-4	1-0-8918043	1-0-4897039	1-0-501937	1-1865682-4	1-7818127-4	1-0-9508602	4-0-2	4-0-4	1-3729803-4	1-8721300-4	1-5092109-4	1890867-4-4671124	1-8721300-2498547	6491832-0-2	8856233-1576151-2	1-8048064-4	8856233-4-2	4-2052839-2	1-3966171-4	6044532-0-4	6871187-3649699-762503	1-0-5802458	1890867-3192141-7907793	2-0-0	1890867-4-7907793	1-8244117-4	1-8902268-4	4-2-4	0-3-1	700853-8902268-4	1-6566005-762503	6752932-4-2	2-0-9131800	1-0-9693754	5698442-3426791-4	1890867-8971647-2	1-0-1009823	1-0-3425565	3-4-5994303	2184408-2-4	3-4-2	7043296-3426791-4	1890867-4-927599	1-3037676-4244889	4-4236323-2	4-0-7520968	1-0-762503	6871187-271076-762503	752802-4-2	5770682-0-4	8047683-0-2
29	assemblage-623-535	9	0	0	0	0	0	72	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	15	0	0	0	0	0	146	0	0	23	0	0	0	0	0	0	0	15	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7

30	assemblage-833-659	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
30	assemblage-659-393	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	7	14	0	0	0	0	0	0	0	0	0	0	23	7	0	0	0	0	0	0	0	0	3	0	0	0	17
30	assemblage-330-833	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	18	9	0	0	0	14	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	30

31	assemblage-663-387	0	0	0	0	0	0	383	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	8	17	0	0	0	0	0	0	0	0	0	0	28	10	0	0	0	0	0	0	0	0	0	0	0	0	22
31	assemblage-721-259	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	16	9	0	0	0	0	0	0	0	0	0	0	23	9	0	0	0	0	0	0	0	0	11	0	0	0	15
31	assemblage-647-642	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	8	0	1	0	0	0	0	0	0	9	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	15

32	assemblage-663-387	0	0	0	0	0	0	383	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	8	17	0	0	0	0	0	0	0	0	0	0	28	10	0	0	0	0	0	0	0	0	0	0	0	0	22
32	assemblage-721-259	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	16	9	0	0	0	0	0	0	0	0	0	0	23	9	0	0	0	0	0	0	0	0	11	0	0	0	15
32	assemblage-442-528	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	43	0	0	0	0	0	0	0	9

33	assemblage-663-387	0	0	0	0	0	0	383	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	8	17	0	0	0	0	0	0	0	0	0	0	28	10	0	0	0	0	0	0	0	0	0	0	0	0	22
33	assemblage-816-953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	115	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	20
33	assemblage-647-642	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	8	0	1	0	0	0	0	0	0	9	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	15

34	assemblage-663-387	0	0	0	0	0	0	383	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	8	17	0	0	0	0	0	0	0	0	0	0	28	10	0	0	0	0	0	0	0	0	0	0	0	0	22
34	assemblage-316-472	0	0	0	0	0	0	46	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	363	0	0	21	0	0	0	0	0	0	0	0	20	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	15
34	assemblage-647-642	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	8	0	1	0	0	0	0	0	0	9	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	15

35	assemblage-663-387	0	0	0	0	0	0	383	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	8	17	0	0	0	0	0	0	0	0	0	0	28	10	0	0	0	0	0	0	0	0	0	0	0	0	22
35	assemblage-330-833	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	18	9	0	0	0	14	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	30
35	assemblage-647-642	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	8	0	1	0	0	0	0	0	0	9	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	15

36	assemblage-663-387	0	0	0	0	0	0	383	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	8	17	0	0	0	0	0	0	0	0	0	0	28	10	0	0	0	0	0	0	0	0	0	0	0	0	22
36	assemblage-330-833	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	18	9	0	0	0	14	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	30
36	assemblage-442-528	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	43	0	0	0	0	0	0	0	9

37	assemblage-663-387	0	0	0	0	0	0	383	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	8	17	0	0	0	0	0	0	0	0	0	0	28	10	0	0	0	0	0	0	0	0	0	0	0	0	22
37	assemblage-330-833	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	18	9	0	0	0	14	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	30
37	assemblage-816-953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	115	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	20

38	assemblage-663-387	0	0	0	0	0	0	383	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	8	17	0	0	0	0	0	0	0	0	0	0	28	10	0	0	0	0	0	0	0	0	0	0	0	0	22
38	assemblage-659-393	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	7	14	0	0	0	0	0	0	0	0	0	0	23	7	0	0	0	0	0	0	0	0	3	0	0	0	17
38	assemblage-647-642	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	8	0	1	0	0	0	0	0	0	9	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	15

39	assemblage-663-387	0	0	0	0	0	0	383	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	8	17	0	0	0	0	0	0	0	0	0	0	28	10	0	0	0	0	0	0	0	0	0	0	0	0	22
39	assemblage-659-393	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	7	14	0	0	0	0	0	0	0	0	0	0	23	7	0	0	0	0	0	0	0	0	3	0	0	0	17
39	assemblage-442-528	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	43	0	0	0	0	0	0	0	9

40	assemblage-663-387	0	0	0	0	0	0	383	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	8	17	0	0	0	0	0	0	0	0	0	0	28	10	0	0	0	0	0	0	0	0	0	0	0	0	22
40	assemblage-833-659	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
40	assemblage-647-642	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	8	0	1	0	0	0	0	0	0	9	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	15

41	assemblage-341-521	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	57	0	0	0	0	0	0	0	7
41	assemblage-442-528	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	43	0	0	0	0	0	0	0	9
41	assemblage-623-535	9	0	0	0	0	0	72	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	15	0	0	0	0	0	146	0	0	23	0	0	0	0	0	0	0	15	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7

42	assemblage-341-521	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	57	0	0	0	0	0	0	0	7
42	assemblage-721-259	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	16	9	0	0	0	0	0	0	0	0	0	0	23	9	0	0	0	0	0	0	0	0	11	0	0	0	15
42	assemblage-623-535	9	0	0	0	0	0	72	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	15	0	0	0	0	0	146	0	0	23	0	0	0	0	0	0	0	15	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7

43	assemblage-341-521	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	57	0	0	0	0	0	0	0	7
43	assemblage-330-833	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	18	9	0	0	0	14	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	30
43	assemblage-623-535	9	0	0	0	0	0	72	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	15	0	0	0	0	0	146	0	0	23	0	0	0	0	0	0	0	15	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7

44	assemblage-341-521	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	57	0	0	0	0	0	0	0	7
44	assemblage-330-833	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	18	9	0	0	0	14	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	30
44	assemblage-721-259	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	16	9	0	0	0	0	0	0	0	0	0	0	23	9	0	0	0	0	0	0	0	0	11	0	0	0	15

45	assemblage-341-521	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	57	0	0	0	0	0	0	0	7
45	assemblage-330-833	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	18	9	0	0	0	14	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	30
45	assemblage-316-472	0	0	0	0	0	0	46	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	363	0	0	21	0	0	0	0	0	0	0	0	20	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	15

46	assemblage-341-521	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	57	0	0	0	0	0	0	0	7
46	assemblage-731-580	0	0	0	0	0	178	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	19	0	0	0	10	0	0	0	0	0	18	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	3	9	0	0	10
46	assemblage-623-535	9	0	0	0	0	0	72	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	15	0	0	0	0	0	146	0	0	23	0	0	0	0	0	0	0	15	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7

47	assemblage-341-521	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	57	0	0	0	0	0	0	0	7
47	assemblage-659-393	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	7	14	0	0	0	0	0	0	0	0	0	0	23	7	0	0	0	0	0	0	0	0	3	0	0	0	17
47	assemblage-623-535	9	0	0	0	0	0	72	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	15	0	0	0	0	0	146	0	0	23	0	0	0	0	0	0	0	15	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7

48	assemblage-341-521	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	57	0	0	0	0	0	0	0	7
48	assemblage-659-393	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	7	14	0	0	0	0	0	0	0	0	0	0	23	7	0	0	0	0	0	0	0	0	3	0	0	0	17
48	assemblage-721-259	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	16	9	0	0	0	0	0	0	0	0	0	0	23	9	0	0	0	0	0	0	0	0	11	0	0	0	15

49	assemblage-341-521	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	57	0	0	0	0	0	0	0	7
49	assemblage-659-393	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	7	14	0	0	0	0	0	0	0	0	0	0	23	7	0	0	0	0	0	0	0	0	3	0	0	0	17
49	assemblage-316-472	0	0	0	0	0	0	46	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	363	0	0	21	0	0	0	0	0	0	0	0	20	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	15

50	assemblage-341-521	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	57	0	0	0	0	0	0	0	7
50	assemblage-659-393	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	7	14	0	0	0	0	0	0	0	0	0	0	23	7	0	0	0	0	0	0	0	0	3	0	0	0	17
50	assemblage-731-580	0	0	0	0	0	178	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	19	0	0	0	10	0	0	0	0	0	18	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	3	9	0	0	10

51	assemblage-341-521	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	57	0	0	0	0	0	0	0	7
51	assemblage-663-387	0	0	0	0	0	0	383	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	8	17	0	0	0	0	0	0	0	0	0	0	28	10	0	0	0	0	0	0	0	0	0	0	0	0	22
51	assemblage-623-535	9	0	0	0	0	0	72	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	15	0	0	0	0	0	146	0	0	23	0	0	0	0	0	0	0	15	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7

52	assemblage-341-521	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	57	0	0	0	0	0	0	0	7
52	assemblage-663-387	0	0	0	0	0	0	383	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	8	17	0	0	0	0	0	0	0	0	0	0	28	10	0	0	0	0	0	0	0	0	0	0	0	0	22
52	assemblage-721-259	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	16	9	0	0	0	0	0	0	0	0	0	0	23	9	0	0	0	0	0	0	0	0	11	0	0	0	15

53	assemblage-341-521	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	57	0	0	0	0	0	0	0	7
53	assemblage-663-387	0	0	0	0	0	0	383	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	8	17	0	0	0	0	0	0	0	0	0	0	28	10	0	0	0	0	0	0	0	0	0	0	0	0	22
53	assemblage-316-472	0	0	0	0	0	0	46	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	363	0	0	21	0	0	0	0	0	0	0	0	20	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	15

54	assemblage-341-521	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	57	0	0	0	0	0	0	0	7
54	assemblage-663-387	0	0	0	0	0	0	383	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	8	17	0	0	0	0	0	0	0	0	0	0	28	10	0	0	0	0	0	0	0	0	0	0	0	0	22
54	assemblage-731-580	0	0	0	0	0	178	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	19	0	0	0	10	0	0	0	0	0	18	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	3	9	0	0	10

55	assemblage-341-521	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	57	0	0	0	0	0	0	0	7
55	assemblage-663-387	0	0	0	0	0	0	383	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	8	17	0	0	0	0	0	0	0	0	0	0	28	10	0	0	0	0	0	0	0	0	0	0	0	0	22
55	assemblage-659-393	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	7	14	0	0	0	0	0	0	0	0	0	0	23	7	0	0	0	0	0	0	0	0	3	0	0	0	17

56	assemblage-219-905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	122	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	9	0	11
56	assemblage-442-528	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	43	0	0	0	0	0	0	0	9
56	assemblage-623-535	9	0	0	0	0	0	72	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	15	0	0	0	0	0	146	0	0	23	0	0	0	0	0	0	0	15	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7

57	assemblage-219-905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	122	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	9	0	11
57	assemblage-721-259	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	16	9	0	0	0	0	0	0	0	0	0	0	23	9	0	0	0	0	0	0	0	0	11	0	0	0	15
57	assemblage-623-535	9	0	0	0	0	0	72	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	15	0	0	0	0	0	146	0	0	23	0	0	0	0	0	0	0	15	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7

58	assemblage-219-905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	122	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	9	0	11
58	assemblage-816-953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	115	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	20
58	assemblage-647-642	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	8	0	1	0	0	0	0	0	0	9	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	15

59	assemblage-219-905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	122	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	9	0	11
